UserId,SessionId,ArticleId_served,Click,Percentage Time Spent
135,8,4693,0,0
135,8,4578,1,25
135,8,809,0,0
135,8,3650,0,0
135,8,530,0,0
135,8,1688,0,0
135,8,878,1,44
135,8,383,0,0
135,9,357,0,0
135,9,2263,0,0
135,9,4403,1,31
135,9,657,0,0
135,9,4248,0,0
135,9,249,0,0
135,9,3158,1,26
135,9,2530,0,0
135,9,101,0,0
135,9,1200,0,0
136,1,226,0,0
136,1,935,0,0
136,1,2456,1,25
136,1,643,0,0
136,1,374,0,0
136,1,1486,0,0
136,1,884,0,0
136,1,2252,0,0
136,1,615,0,0
136,1,2900,0,0
136,2,2714,0,0
136,2,942,1,25
136,2,3976,0,0
136,2,3399,0,0
136,2,867,1,32
136,2,1946,0,0
136,2,1634,0,0
136,2,2096,0,0
136,2,3116,0,0
136,2,1037,0,0
137,1,610,0,0
137,1,3296,0,0
137,1,1835,0,0
137,1,1067,0,0
137,1,1374,1,14
137,1,227,0,0
137,1,170,0,0
137,1,903,0,0
137,1,3233,0,0
137,1,614,0,0
137,2,1050,1,41
137,2,730,1,25
137,2,896,0,0
137,2,1471,0,0
137,2,3464,0,0
137,2,572,0,0
137,2,4798,0,0
137,2,141,0,0
137,2,4533,0,0
137,2,879,0,0
137,3,1623,0,0
137,3,499,0,0
137,3,3418,0,0
137,3,2202,0,0
137,3,3774,0,0
137,3,1420,1,28
137,3,692,0,0
137,3,1420,0,0
137,3,789,0,0
137,3,4761,0,0
138,1,3283,1,36
138,1,204,0,0
138,1,3777,0,0
138,1,4431,0,0
138,1,4477,0,0
138,1,513,0,0
138,1,4395,0,0
138,1,1604,1,29
138,1,3181,0,0
138,1,569,0,0
138,2,3215,0,0
138,2,2837,1,33
138,2,4671,1,32
138,2,1334,0,0
138,2,816,0,0
138,2,391,0,0
138,2,2693,0,0
138,2,526,0,0
138,2,1334,0,0
138,2,4264,0,0
138,3,4357,0,0
138,3,3963,0,0
138,3,1066,0,0
138,3,110,0,0
138,3,2604,1,28
138,3,3660,0,0
138,3,4734,0,0
138,3,3369,0,0
138,3,4059,1,38
138,3,3989,0,0
138,4,2108,0,0
138,4,761,1,37
138,4,2069,0,0
138,4,2428,0,0
138,4,3760,0,0
138,4,4247,0,0
138,4,1486,0,0
138,4,1471,0,0
138,4,2386,0,0
138,4,4694,0,0
139,1,2984,0,0
139,1,3289,0,0
139,1,4134,0,0
139,1,3759,0,0
139,1,2765,0,0
139,1,550,1,53
139,1,2178,0,0
139,1,1450,0,0
139,1,838,1,18
139,1,3964,0,0
139,2,1729,0,0
139,2,2163,0,0
139,2,2383,0,0
139,2,716,1,38
139,2,3927,0,0
139,2,69,0,0
139,2,365,0,0
139,2,2388,0,0
139,2,3415,1,33
139,2,1166,0,0
140,1,1028,0,0
140,1,3637,0,0
140,1,3810,0,0
140,1,2949,0,0
140,1,3015,0,0
140,1,3821,1,40
140,1,1868,0,0
140,1,4252,0,0
140,1,3601,1,40
140,1,4586,0,0
140,2,4280,0,0
140,2,4466,0,0
140,2,290,0,0
140,2,1358,0,0
140,2,1801,1,27
140,2,4293,1,24
140,2,1771,0,0
140,2,4620,0,0
140,2,875,1,29
140,2,1942,0,0
140,3,3434,0,0
140,3,904,0,0
140,3,1836,0,0
140,3,485,0,0
140,3,3180,1,35
140,3,1327,0,0
140,3,121,0,0
140,3,691,0,0
140,3,3762,0,0
140,3,656,0,0
140,4,4145,0,0
140,4,1023,0,0
140,4,1019,0,0
140,4,3061,0,0
140,4,3545,0,0
140,4,2023,0,0
140,4,4133,0,0
140,4,2570,0,0
140,4,3795,1,35
140,4,711,1,54
140,5,3465,1,39
140,5,340,0,0
140,5,580,0,0
140,5,401,0,0
140,5,2837,1,45
140,5,4462,0,0
140,5,3651,0,0
140,5,2943,0,0
140,5,2477,0,0
140,5,536,0,0
140,6,904,0,0
140,6,2880,0,0
140,6,1899,0,0
140,6,2557,0,0
140,6,1067,0,0
140,6,5,1,31
140,6,400,0,0
140,6,3981,0,0
140,6,1867,0,0
140,6,34,0,0
140,7,2856,0,0
140,7,1233,0,0
140,7,3633,1,32
140,7,1976,0,0
140,7,2901,0,0
140,7,4171,0,0
140,7,2793,0,0
140,7,720,0,0
140,7,2345,0,0
140,7,1149,0,0
140,8,678,0,0
140,8,1033,0,0
140,8,4348,1,39
140,8,1863,0,0
140,8,1443,0,0
140,8,2025,0,0
140,8,3614,0,0
140,8,2312,0,0
140,8,4097,0,0
140,8,2716,1,14
140,9,3,0,0
140,9,351,0,0
140,9,343,0,0
140,9,1000,0,0
140,9,3134,0,0
140,9,4689,1,23
140,9,2213,0,0
140,9,373,0,0
140,9,2510,0,0
140,9,2219,0,0
140,10,3494,1,37
140,10,3174,0,0
140,10,2158,1,43
140,10,1274,0,0
140,10,3575,0,0
140,10,2197,0,0
140,10,201,0,0
140,10,2520,0,0
140,10,2549,0,0
140,10,4174,0,0
140,11,3491,0,0
140,11,685,0,0
140,11,3965,0,0
140,11,3841,0,0
140,11,979,1,30
140,11,4042,0,0
140,11,4102,0,0
140,11,4046,1,37
140,11,2985,0,0
140,11,1513,0,0
141,1,1966,0,0
141,1,4215,1,33
141,1,919,0,0
141,1,694,0,0
141,1,580,1,31
141,1,4722,0,0
141,1,339,0,0
141,1,1678,0,0
141,1,4030,0,0
141,1,2938,0,0
141,2,1276,0,0
141,2,2948,0,0
141,2,1076,1,29
141,2,4369,0,0
141,2,892,0,0
141,2,3195,0,0
141,2,4583,0,0
141,2,3231,0,0
141,2,2138,0,0
141,2,4701,0,0
141,3,3095,0,0
141,3,3458,0,0
141,3,545,0,0
141,3,2422,0,0
141,3,652,0,0
141,3,3949,1,46
141,3,1440,0,0
141,3,1310,0,0
141,3,2049,0,0
141,3,3618,0,0
141,4,37,1,30
141,4,2109,0,0
141,4,3421,0,0
141,4,6,0,0
141,4,353,0,0
141,4,3125,0,0
141,4,2077,1,38
141,4,2150,0,0
141,4,537,1,31
141,4,432,0,0
141,5,3312,0,0
141,5,1620,0,0
141,5,1244,0,0
141,5,4592,0,0
141,5,347,0,0
141,5,2491,0,0
141,5,3075,0,0
141,5,3890,1,36
141,5,3918,0,0
141,5,2441,0,0
141,6,4048,0,0
141,6,996,0,0
141,6,2062,1,35
141,6,1452,0,0
141,6,3505,0,0
141,6,3411,0,0
141,6,3223,1,33
141,6,3204,0,0
141,6,4623,0,0
141,6,770,0,0
141,7,2515,0,0
141,7,3035,0,0
141,7,170,0,0
141,7,1499,1,26
141,7,3532,0,0
141,7,3562,0,0
141,7,4236,0,0
141,7,929,0,0
141,7,998,0,0
141,7,1864,0,0
141,8,3323,0,0
141,8,816,0,0
141,8,2197,0,0
141,8,2709,1,36
141,8,3232,0,0
141,8,3600,0,0
141,8,1653,0,0
141,8,3167,0,0
141,8,1119,0,0
141,8,1495,0,0
141,9,2478,0,0
141,9,4719,0,0
141,9,3256,1,27
141,9,1994,0,0
141,9,3509,0,0
141,9,2944,0,0
141,9,2606,1,40
141,9,1110,0,0
141,9,1482,0,0
141,9,4314,1,39
141,10,3749,0,0
141,10,1458,0,0
141,10,1024,0,0
141,10,1017,1,29
141,10,1474,0,0
141,10,2974,0,0
141,10,3313,0,0
141,10,4432,0,0
141,10,2093,0,0
141,10,2663,0,0
142,1,2753,0,0
142,1,2220,0,0
142,1,2454,1,18
142,1,450,0,0
142,1,1006,0,0
142,1,3662,0,0
142,1,1475,0,0
142,1,1626,0,0
142,1,574,0,0
142,1,4753,0,0
143,1,470,0,0
143,1,4151,0,0
143,1,1364,0,0
143,1,1831,0,0
143,1,93,1,42
143,1,4200,0,0
143,1,3650,0,0
143,1,110,0,0
143,1,4603,0,0
143,1,982,1,39
143,2,612,0,0
143,2,261,0,0
143,2,1451,0,0
143,2,4684,0,0
143,2,1313,1,20
143,2,4114,0,0
143,2,2560,0,0
143,2,2895,0,0
143,2,4614,0,0
143,2,4533,0,0
144,1,4086,0,0
144,1,2535,0,0
144,1,2613,1,21
144,1,95,0,0
144,1,4819,0,0
144,1,991,0,0
144,1,2979,0,0
144,1,3910,0,0
144,1,4472,1,26
144,1,2625,0,0
144,2,3256,1,37
144,2,1319,0,0
144,2,1815,0,0
144,2,2681,0,0
144,2,1479,0,0
144,2,785,0,0
144,2,2156,1,33
144,2,2497,0,0
144,2,3938,0,0
144,2,1656,0,0
145,1,3003,0,0
145,1,1075,0,0
145,1,3873,0,0
145,1,207,0,0
145,1,4638,0,0
145,1,4018,0,0
145,1,2958,1,41
145,1,3922,0,0
145,1,2842,0,0
145,1,1547,0,0
146,1,3124,0,0
146,1,398,1,27
146,1,780,0,0
146,1,2802,0,0
146,1,3370,0,0
146,1,3619,0,0
146,1,2867,0,0
146,1,786,0,0
146,1,2728,0,0
146,1,3164,0,0
147,1,4475,0,0
147,1,1960,0,0
147,1,34,1,38
147,1,3584,0,0
147,1,2921,1,21
147,1,3356,0,0
147,1,1724,0,0
147,1,1002,1,26
147,1,3615,1,23
147,1,2905,0,0
147,2,2475,0,0
147,2,2168,0,0
147,2,1321,1,35
147,2,802,1,37
147,2,1483,0,0
147,2,3928,0,0
147,2,655,0,0
147,2,874,0,0
147,2,3368,0,0
147,2,1934,0,0
147,3,123,0,0
147,3,265,0,0
147,3,4696,0,0
147,3,2024,0,0
147,3,1877,1,44
147,3,4734,0,0
147,3,3974,0,0
147,3,4021,0,0
147,3,1926,0,0
147,3,3321,0,0
148,1,3422,0,0
148,1,919,0,0
148,1,1364,0,0
148,1,1843,0,0
148,1,4757,1,13
148,1,4580,0,0
148,1,748,1,44
148,1,3165,0,0
148,1,515,0,0
148,1,850,0,0
148,2,3011,0,0
148,2,1372,0,0
148,2,668,0,0
148,2,3560,0,0
148,2,3981,0,0
148,2,3255,0,0
148,2,2335,1,23
148,2,2270,0,0
148,2,2725,0,0
148,2,2267,0,0
149,1,471,0,0
149,1,2145,0,0
149,1,2948,0,0
149,1,2079,0,0
149,1,1738,0,0
149,1,252,0,0
149,1,2448,0,0
149,1,2159,0,0
149,1,410,0,0
149,1,3438,1,34
150,1,1305,0,0
150,1,634,1,22
150,1,3543,0,0
150,1,4277,0,0
150,1,1028,0,0
150,1,306,0,0
150,1,1379,0,0
150,1,3909,0,0
150,1,1724,0,0
150,1,1477,0,0
151,1,602,0,0
151,1,2575,0,0
151,1,3545,0,0
151,1,1502,0,0
151,1,1779,0,0
151,1,3752,0,0
151,1,4391,1,40
151,1,2152,0,0
151,1,4209,0,0
151,1,771,0,0
151,2,600,1,28
151,2,2935,0,0
151,2,62,0,0
151,2,3509,0,0
151,2,2239,0,0
151,2,2515,0,0
151,2,785,0,0
151,2,4367,0,0
151,2,224,1,28
151,2,3423,0,0
151,3,4122,0,0
151,3,3955,0,0
151,3,2505,0,0
151,3,4486,0,0
151,3,3087,1,23
151,3,4563,0,0
151,3,287,0,0
151,3,3892,1,35
151,3,3890,0,0
151,3,1845,1,31
151,4,3685,0,0
151,4,3060,1,28
151,4,265,0,0
151,4,4606,0,0
151,4,26,0,0
151,4,3228,0,0
151,4,1941,0,0
151,4,2887,0,0
151,4,1117,0,0
151,4,3916,0,0
151,5,3847,0,0
151,5,3797,0,0
151,5,4317,0,0
151,5,1179,0,0
151,5,1841,0,0
151,5,376,1,14
151,5,4536,1,39
151,5,3526,0,0
151,5,2112,0,0
151,5,2466,0,0
151,6,3812,0,0
151,6,152,0,0
151,6,3189,0,0
151,6,2982,0,0
151,6,136,1,24
151,6,3185,0,0
151,6,3490,0,0
151,6,4187,0,0
151,6,3095,0,0
151,6,4232,0,0
151,7,4046,0,0
151,7,3390,1,36
151,7,718,0,0
151,7,1621,0,0
151,7,114,0,0
151,7,4394,0,0
151,7,4365,0,0
151,7,3104,0,0
151,7,4795,0,0
151,7,1388,1,18
152,1,4679,0,0
152,1,2664,0,0
152,1,2216,1,43
152,1,4442,0,0
152,1,1411,0,0
152,1,809,0,0
152,1,1000,0,0
152,1,1115,0,0
152,1,1339,0,0
152,1,3016,1,32
153,1,1919,0,0
153,1,3726,0,0
153,1,195,0,0
153,1,1812,0,0
153,1,2921,0,0
153,1,4535,0,0
153,1,562,0,0
153,1,990,1,29
153,1,601,0,0
153,1,864,0,0
154,1,4435,0,0
154,1,2835,0,0
154,1,4192,1,41
154,1,852,0,0
154,1,1346,1,32
154,1,3064,0,0
154,1,943,0,0
154,1,3076,0,0
154,1,3018,1,24
154,1,1355,0,0
154,2,912,1,28
154,2,2174,0,0
154,2,3163,0,0
154,2,1880,1,36
154,2,731,0,0
154,2,217,1,29
154,2,3581,0,0
154,2,2404,0,0
154,2,3407,0,0
154,2,4216,1,32
155,1,3313,0,0
155,1,92,1,28
155,1,217,0,0
155,1,2678,0,0
155,1,4750,0,0
155,1,1746,0,0
155,1,2746,0,0
155,1,224,0,0
155,1,3709,1,19
155,1,4229,0,0
155,2,2327,0,0
155,2,3812,1,19
155,2,2209,0,0
155,2,4766,0,0
155,2,1545,0,0
155,2,4787,0,0
155,2,1987,0,0
155,2,358,0,0
155,2,2460,0,0
155,2,349,0,0
155,3,2100,0,0
155,3,4744,0,0
155,3,4588,0,0
155,3,3156,0,0
155,3,4431,1,50
155,3,4108,0,0
155,3,3055,1,31
155,3,3087,0,0
155,3,2871,0,0
155,3,1996,0,0
155,4,2502,0,0
155,4,478,0,0
155,4,341,0,0
155,4,2316,0,0
155,4,1252,0,0
155,4,4314,1,36
155,4,1671,0,0
155,4,3004,0,0
155,4,1179,0,0
155,4,1450,0,0
155,5,3579,0,0
155,5,729,1,27
155,5,1406,0,0
155,5,1806,0,0
155,5,1836,0,0
155,5,4304,0,0
155,5,2798,0,0
155,5,3326,0,0
155,5,3453,0,0
155,5,2110,0,0
155,6,4626,0,0
155,6,4689,0,0
155,6,834,0,0
155,6,3412,0,0
155,6,4656,1,26
155,6,4507,0,0
155,6,3573,1,51
155,6,2485,1,28
155,6,3971,0,0
155,6,1441,1,25
155,7,4454,0,0
155,7,1638,0,0
155,7,4237,0,0
155,7,3706,1,24
155,7,3872,0,0
155,7,3508,0,0
155,7,3478,0,0
155,7,4282,0,0
155,7,1474,0,0
155,7,4491,0,0
155,8,807,0,0
155,8,4330,0,0
155,8,3604,0,0
155,8,3430,0,0
155,8,3905,0,0
155,8,860,0,0
155,8,3890,0,0
155,8,2935,0,0
155,8,2677,1,20
155,8,3173,0,0
155,9,3990,0,0
155,9,2566,0,0
155,9,3803,1,36
155,9,775,1,26
155,9,2098,0,0
155,9,241,0,0
155,9,3444,0,0
155,9,4645,0,0
155,9,206,0,0
155,9,3640,0,0
155,10,1704,1,24
155,10,3550,1,24
155,10,1509,0,0
155,10,4612,0,0
155,10,3037,0,0
155,10,2023,0,0
155,10,1802,0,0
155,10,4544,0,0
155,10,3491,0,0
155,10,1949,0,0
155,11,1267,0,0
155,11,2577,0,0
155,11,3223,1,23
155,11,1015,0,0
155,11,547,0,0
155,11,1150,0,0
155,11,697,1,27
155,11,1730,0,0
155,11,4555,0,0
155,11,2708,0,0
155,12,3760,0,0
155,12,1268,0,0
155,12,4636,0,0
155,12,2816,0,0
155,12,2468,0,0
155,12,1686,1,20
155,12,2912,0,0
155,12,1531,0,0
155,12,2046,1,44
155,12,3200,0,0
156,1,910,0,0
156,1,2869,0,0
156,1,2782,0,0
156,1,1271,0,0
156,1,2194,0,0
156,1,19,0,0
156,1,2045,0,0
156,1,2132,0,0
156,1,4335,0,0
156,1,2311,1,28
157,1,105,0,0
157,1,3766,0,0
157,1,3444,0,0
157,1,1389,0,0
157,1,263,1,10
157,1,2665,0,0
157,1,3888,0,0
157,1,838,0,0
157,1,1023,0,0
157,1,1783,0,0
157,2,785,0,0
157,2,744,1,37
157,2,786,0,0
157,2,594,0,0
157,2,3837,1,37
157,2,4224,1,29
157,2,2286,0,0
157,2,4666,1,29
157,2,2834,0,0
157,2,1827,0,0
157,3,3032,0,0
157,3,4257,0,0
157,3,973,0,0
157,3,3922,0,0
157,3,4580,1,20
157,3,540,1,37
157,3,1256,0,0
157,3,1485,0,0
157,3,853,0,0
157,3,2397,0,0
157,4,384,0,0
157,4,1747,0,0
157,4,2096,0,0
157,4,4413,1,18
157,4,1188,1,34
157,4,373,0,0
157,4,749,1,33
157,4,3795,0,0
157,4,4750,0,0
157,4,357,0,0
158,1,2830,0,0
158,1,1928,0,0
158,1,4084,0,0
158,1,4670,0,0
158,1,4625,1,36
158,1,1577,0,0
158,1,3271,1,35
158,1,726,0,0
158,1,379,0,0
158,1,2470,0,0
158,2,3722,0,0
158,2,746,0,0
158,2,3489,0,0
158,2,2302,0,0
158,2,4284,1,32
158,2,2338,0,0
158,2,168,0,0
158,2,154,0,0
158,2,1365,0,0
158,2,1970,0,0
158,3,411,0,0
158,3,1786,0,0
158,3,4732,0,0
158,3,4242,0,0
158,3,1195,1,26
158,3,1345,0,0
158,3,1381,0,0
158,3,860,0,0
158,3,3532,1,20
158,3,375,0,0
158,4,2740,0,0
158,4,742,0,0
158,4,912,0,0
158,4,1413,0,0
158,4,1073,0,0
158,4,3082,0,0
158,4,3054,1,31
158,4,700,0,0
158,4,4641,1,16
158,4,1588,0,0
158,5,1199,0,0
158,5,1984,0,0
158,5,2322,1,51
158,5,486,0,0
158,5,1122,0,0
158,5,2212,0,0
158,5,1945,0,0
158,5,4456,0,0
158,5,3483,1,36
158,5,2541,0,0
159,1,4350,1,20
159,1,4370,0,0
159,1,168,0,0
159,1,4410,0,0
159,1,3776,0,0
159,1,1820,0,0
159,1,2779,0,0
159,1,4080,0,0
159,1,1714,0,0
159,1,1684,0,0
160,1,2067,1,30
160,1,4556,0,0
160,1,3720,0,0
160,1,2845,1,28
160,1,3110,0,0
160,1,527,0,0
160,1,4631,0,0
160,1,4384,0,0
160,1,973,0,0
160,1,577,0,0
160,2,906,0,0
160,2,3939,0,0
160,2,1981,0,0
160,2,3155,1,27
160,2,1236,0,0
160,2,2883,1,30
160,2,3420,0,0
160,2,431,0,0
160,2,2102,0,0
160,2,3843,0,0
160,3,3917,1,33
160,3,4306,1,32
160,3,191,0,0
160,3,2230,0,0
160,3,2868,1,28
160,3,595,0,0
160,3,878,1,33
160,3,4275,0,0
160,3,319,0,0
160,3,2146,0,0
160,4,1055,0,0
160,4,1655,0,0
160,4,3424,0,0
160,4,3088,0,0
160,4,722,0,0
160,4,3760,0,0
160,4,809,0,0
160,4,1267,0,0
160,4,4594,0,0
160,4,1584,1,45
161,1,55,0,0
161,1,2118,0,0
161,1,4821,0,0
161,1,2645,1,26
161,1,3417,0,0
161,1,2315,0,0
161,1,2704,0,0
161,1,4467,0,0
161,1,111,0,0
161,1,4436,0,0
161,2,3788,0,0
161,2,3588,0,0
161,2,3145,0,0
161,2,428,1,26
161,2,4007,0,0
161,2,2254,0,0
161,2,3542,0,0
161,2,1488,0,0
161,2,175,0,0
161,2,4057,1,42
162,1,4037,0,0
162,1,4517,0,0
162,1,4350,0,0
162,1,1221,0,0
162,1,2029,0,0
162,1,1872,0,0
162,1,2011,1,30
162,1,3844,0,0
162,1,2361,1,29
162,1,887,0,0
162,2,297,0,0
162,2,563,0,0
162,2,3420,0,0
162,2,3116,0,0
162,2,3068,0,0
162,2,869,0,0
162,2,457,1,30
162,2,1084,0,0
162,2,1367,0,0
162,2,1922,0,0
162,3,138,0,0
162,3,669,0,0
162,3,120,0,0
162,3,3986,0,0
162,3,2997,0,0
162,3,3035,1,26
162,3,1583,0,0
162,3,236,1,36
162,3,3831,0,0
162,3,1479,0,0
163,1,2976,0,0
163,1,3767,0,0
163,1,1284,1,20
163,1,1953,0,0
163,1,1059,0,0
163,1,2719,0,0
163,1,3891,0,0
163,1,755,0,0
163,1,2287,0,0
163,1,798,0,0
163,2,3742,0,0
163,2,442,0,0
163,2,2734,0,0
163,2,1152,0,0
163,2,3818,1,18
163,2,1494,0,0
163,2,3431,0,0
163,2,3566,1,28
163,2,3610,0,0
163,2,4252,0,0
163,3,3371,0,0
163,3,2517,1,35
163,3,3897,0,0
163,3,889,0,0
163,3,389,0,0
163,3,776,1,45
163,3,3385,0,0
163,3,1357,0,0
163,3,4101,0,0
163,3,2023,0,0
164,1,3399,1,22
164,1,3793,0,0
164,1,4263,0,0
164,1,233,0,0
164,1,1490,0,0
164,1,814,0,0
164,1,2198,0,0
164,1,3276,0,0
164,1,4775,0,0
164,1,623,0,0
164,2,1207,0,0
164,2,846,1,38
164,2,1592,1,29
164,2,2982,0,0
164,2,1339,0,0
164,2,3575,1,32
164,2,501,0,0
164,2,171,0,0
164,2,4510,1,24
164,2,282,0,0
164,3,1523,1,17
164,3,3947,0,0
164,3,1331,0,0
164,3,3713,1,30
164,3,1825,0,0
164,3,519,0,0
164,3,4291,0,0
164,3,4824,0,0
164,3,1603,0,0
164,3,3085,0,0
165,1,733,0,0
165,1,3282,0,0
165,1,1657,0,0
165,1,78,0,0
165,1,1492,0,0
165,1,3842,1,29
165,1,4244,0,0
165,1,1242,0,0
165,1,3955,0,0
165,1,4577,0,0
166,1,4220,1,28
166,1,2839,1,18
166,1,4264,0,0
166,1,2903,0,0
166,1,289,0,0
166,1,1455,0,0
166,1,4227,0,0
166,1,3004,0,0
166,1,4772,0,0
166,1,1559,0,0
166,2,1611,0,0
166,2,2252,0,0
166,2,1686,0,0
166,2,4085,1,15
166,2,373,0,0
166,2,2535,1,30
166,2,1462,0,0
166,2,333,0,0
166,2,4510,0,0
166,2,1988,1,33
166,3,4246,0,0
166,3,2209,1,23
166,3,2273,0,0
166,3,2328,0,0
166,3,3211,0,0
166,3,3177,1,23
166,3,2221,0,0
166,3,2183,1,32
166,3,4532,0,0
166,3,3786,0,0
166,4,815,0,0
166,4,795,0,0
166,4,1566,0,0
166,4,4029,0,0
166,4,4434,0,0
166,4,2802,0,0
166,4,1591,1,32
166,4,52,1,25
166,4,2582,0,0
166,4,4417,1,19
166,5,2339,0,0
166,5,1928,1,25
166,5,2928,0,0
166,5,3229,0,0
166,5,1346,0,0
166,5,3225,0,0
166,5,280,0,0
166,5,3477,0,0
166,5,2671,0,0
166,5,3209,1,35
166,6,765,0,0
166,6,696,0,0
166,6,2153,0,0
166,6,4299,0,0
166,6,3219,0,0
166,6,609,0,0
166,6,2356,1,34
166,6,1913,1,42
166,6,1191,0,0
166,6,1623,0,0
167,1,2636,1,39
167,1,1062,0,0
167,1,530,1,9
167,1,1056,0,0
167,1,1685,0,0
167,1,1858,0,0
167,1,4637,0,0
167,1,4070,0,0
167,1,2245,0,0
167,1,3096,1,38
167,2,3940,0,0
167,2,2046,0,0
167,2,887,0,0
167,2,1072,1,14
167,2,147,0,0
167,2,3413,1,37
167,2,4698,1,29
167,2,2660,0,0
167,2,2381,0,0
167,2,2509,0,0
168,1,3190,0,0
168,1,725,1,27
168,1,1878,1,33
168,1,4556,0,0
168,1,1348,0,0
168,1,2813,0,0
168,1,2547,0,0
168,1,3179,0,0
168,1,4458,1,17
168,1,1811,0,0
169,1,369,0,0
169,1,1909,0,0
169,1,3522,0,0
169,1,2276,1,36
169,1,1059,0,0
169,1,3636,0,0
169,1,1391,1,5
169,1,2566,0,0
169,1,2643,0,0
169,1,3702,0,0
170,1,743,0,0
170,1,3935,0,0
170,1,2087,1,22
170,1,644,1,12
170,1,4715,0,0
170,1,3552,1,34
170,1,1047,0,0
170,1,2553,1,30
170,1,3714,1,23
170,1,3801,0,0
170,2,1104,0,0
170,2,1787,0,0
170,2,3101,0,0
170,2,3326,0,0
170,2,1760,0,0
170,2,1387,0,0
170,2,3338,1,39
170,2,4100,0,0
170,2,1968,0,0
170,2,2741,1,24
170,3,1708,1,27
170,3,2454,0,0
170,3,2575,0,0
170,3,85,0,0
170,3,2199,0,0
170,3,2660,0,0
170,3,3470,1,30
170,3,3893,0,0
170,3,4184,0,0
170,3,2011,0,0
171,1,1029,0,0
171,1,3076,1,25
171,1,1497,1,24
171,1,904,0,0
171,1,1003,0,0
171,1,4349,0,0
171,1,2162,0,0
171,1,3090,0,0
171,1,432,0,0
171,1,3986,0,0
171,2,4785,0,0
171,2,206,0,0
171,2,4258,0,0
171,2,2627,0,0
171,2,2025,0,0
171,2,2466,0,0
171,2,4093,1,26
171,2,1182,0,0
171,2,218,0,0
171,2,2363,0,0
171,3,1655,1,12
171,3,3884,0,0
171,3,3531,0,0
171,3,1846,0,0
171,3,1459,0,0
171,3,2829,0,0
171,3,4448,0,0
171,3,2081,0,0
171,3,1150,0,0
171,3,1165,0,0
171,4,2556,1,39
171,4,1124,0,0
171,4,372,1,31
171,4,4564,0,0
171,4,4417,0,0
171,4,1613,0,0
171,4,1799,0,0
171,4,1175,0,0
171,4,4620,0,0
171,4,1214,0,0
172,1,4388,0,0
172,1,1215,0,0
172,1,2400,0,0
172,1,276,1,10
172,1,1398,0,0
172,1,1691,0,0
172,1,3630,0,0
172,1,987,0,0
172,1,1446,1,15
172,1,1498,0,0
173,1,2909,0,0
173,1,1462,0,0
173,1,1892,0,0
173,1,2118,0,0
173,1,382,1,25
173,1,4588,0,0
173,1,3943,0,0
173,1,1462,0,0
173,1,3806,0,0
173,1,4310,0,0
173,2,295,1,35
173,2,469,0,0
173,2,3364,0,0
173,2,1856,1,43
173,2,4552,0,0
173,2,274,0,0
173,2,4216,1,21
173,2,729,0,0
173,2,4634,0,0
173,2,704,0,0
173,3,2444,0,0
173,3,2265,0,0
173,3,135,0,0
173,3,4,0,0
173,3,3298,1,16
173,3,3817,1,28
173,3,2140,0,0
173,3,1034,1,28
173,3,1346,0,0
173,3,4288,0,0
174,1,2106,0,0
174,1,4232,0,0
174,1,2251,0,0
174,1,2547,0,0
174,1,16,0,0
174,1,2042,0,0
174,1,4238,1,28
174,1,4693,0,0
174,1,2938,0,0
174,1,2179,0,0
175,1,4017,0,0
175,1,779,0,0
175,1,3865,0,0
175,1,1580,0,0
175,1,2703,0,0
175,1,3239,1,22
175,1,788,0,0
175,1,4050,0,0
175,1,3713,0,0
175,1,2059,0,0
175,2,1785,1,38
175,2,1285,0,0
175,2,3804,0,0
175,2,3471,0,0
175,2,753,0,0
175,2,4051,0,0
175,2,795,0,0
175,2,2959,0,0
175,2,686,1,23
175,2,1703,0,0
175,3,866,0,0
175,3,2898,0,0
175,3,3493,0,0
175,3,3151,0,0
175,3,174,0,0
175,3,3927,1,17
175,3,2976,1,17
175,3,1847,1,20
175,3,2839,1,21
175,3,885,0,0
176,1,2984,0,0
176,1,1985,0,0
176,1,1936,0,0
176,1,1831,1,13
176,1,899,0,0
176,1,2307,1,21
176,1,3381,0,0
176,1,3539,0,0
176,1,2529,0,0
176,1,3747,0,0
177,1,625,0,0
177,1,2360,0,0
177,1,1321,0,0
177,1,1878,0,0
177,1,1832,0,0
177,1,3228,0,0
177,1,3369,1,33
177,1,2863,0,0
177,1,1135,1,31
177,1,2277,0,0
177,2,2185,1,35
177,2,2915,0,0
177,2,3066,0,0
177,2,1934,0,0
177,2,96,0,0
177,2,1118,0,0
177,2,1945,0,0
177,2,2415,0,0
177,2,4394,1,40
177,2,1369,0,0
177,3,2343,0,0
177,3,117,0,0
177,3,1751,0,0
177,3,141,1,33
177,3,634,1,40
177,3,1036,0,0
177,3,291,1,14
177,3,4486,0,0
177,3,4567,0,0
177,3,4570,1,40
177,4,482,0,0
177,4,3488,0,0
177,4,2199,0,0
177,4,2827,0,0
177,4,1067,1,25
177,4,4472,0,0
177,4,1604,0,0
177,4,318,1,31
177,4,792,0,0
177,4,2348,0,0
178,1,2699,0,0
178,1,3136,0,0
178,1,1276,0,0
178,1,4280,0,0
178,1,4586,0,0
178,1,3322,0,0
178,1,1040,0,0
178,1,3961,0,0
178,1,1739,0,0
178,1,1420,1,24
178,2,4587,0,0
178,2,4230,0,0
178,2,3339,0,0
178,2,3931,0,0
178,2,928,0,0
178,2,1718,0,0
178,2,4284,0,0
